time,remaining_s,stage,test_name,status,voltage,torque_L,rpm_L,power_L,torque_R,rpm_R,power_R,total_power,total_rpm
2.500019036233425e-06,,wingate,,,2.5613013798228104,-0.8365549187786084,254.1195393620044,-2.181660709071071,-0.724687022476134,256.33285628600584,-1.9063799188432131,,
0.020222699968144298,,wingate,,,2.5613013798228104,-0.834077964814848,254.743376755363,-2.1805409291127367,-0.716289161164545,257.09157620101627,-1.8898656006147923,,
0.040706700063310564,,wingate,,,2.5613013798228104,-0.8291210159787289,255.41776109551773,-2.17332017126571,-0.7053618564365813,257.900391474351,-1.8668897267091988,,
0.061160100041888654,,wingate,,,2.5613013798228104,-0.8217219017623072,256.13309880542516,-2.1599577693133036,-0.6920389634692643,258.74761541401455,-1.837644913092758,,
0.08154459996148944,,wingate,,,2.5613013798228104,-0.8119240049710355,256.88716000852196,-2.1404864003725272,-0.6763840826174079,259.63067999840285,-1.8022045559347777,,
0.10218709998298436,,wingate,,,2.5613013798228104,-0.7995539852586669,257.6917787731135,-2.114477407885918,-0.6581411333907158,260.56331149754357,-1.7598959565356287,,
0.12246220000088215,,wingate,,,2.5613013798228104,-0.7850251730091337,258.52161076819317,-2.0827403463121503,-0.6379100185188489,261.51620597729067,-1.7120353334716167,,
0.14332350005861372,,wingate,,,2.5613013798228104,-0.7676412740387176,259.41546900726087,-2.0436611112011533,-0.6147375229332163,262.53379255144876,-1.6562642539858354,,
0.16362410003785044,,wingate,,,2.5613013798228104,-0.7483826549453332,260.3234290339128,-1.9993630575387993,-0.5899320552049566,263.55922122536725,-1.5956399617531374,,
0.18368130002636462,,wingate,,,2.5613013798228104,-0.7271166694566841,261.25667350420974,-1.949513233758924,-0.5632779594916051,264.60558470560323,-1.5295950087902346,,
0.20404610002879053,,wingate,,,2.5613013798228104,-0.7032838309197417,262.2400942410062,-1.8927114905068614,-0.5340772000893557,265.7007563328045,-1.4563022568042907,,
0.22514410002622753,,wingate,,,2.5613013798228104,-0.6762550746268324,263.296028078515,-1.8272986711874533,-0.5016062390437445,266.86905346921696,-1.3737757269190876,,
0.24564510001800954,,wingate,,,2.5613013798228104,-0.6477559101320224,264.3573352150945,-1.7573466720204005,-0.46794367987622487,268.03612096402617,-1.287186878187947,,
0.2661783000221476,,wingate,,,2.5613013798228104,-0.61705131427028,265.45410383898724,-1.680991119521346,-0.432199571950965,269.2353302762325,-1.1941835253338748,,
0.28628830006346107,,wingate,,,2.5613013798228104,-0.5849362250282233,266.5599902486941,-1.6001407138473358,-0.3952855047240052,270.4380658912826,-1.0970676372529398,,
0.3073337000096217,,wingate,,,2.5613013798228104,-0.5492151235258771,267.74994363417215,-1.509129711379616,-0.3546949608617439,271.7255987475258,-0.9891001473753958,,
0.3285624999552965,,wingate,,,2.5613013798228104,-0.5110612862726797,268.9827486844953,-1.4107566450671147,-0.3117966612606725,273.0528141379336,-0.8737210739342577,,
0.34917289996519685,,wingate,,,2.5613013798228104,-0.47204297957408714,270.2097827854647,-1.3089929424353586,-0.2683407296961893,274.3675643816919,-0.7555688729155218,,
0.36991390003822744,,wingate,,,2.5613013798228104,-0.43088049665031425,271.47331513886127,-1.2004350759316809,-0.22288800815767232,275.71535600871783,-0.6306702598413578,,
0.39038969995453954,,wingate,,,2.5613013798228104,-0.38844619492946203,272.74782335095796,-1.0872936675813551,-0.1763981668294716,277.06902197113806,-0.5015759829094029,,
0.4109836999559775,,wingate,,,2.5613013798228104,-0.34403758373660576,274.05559968916157,-0.9676075821143211,-0.12809780065453377,278.45230034450015,-0.3660557026695293,,
0.4320227999705821,,wingate,,,2.5613013798228104,-0.29695649526697415,275.41721328838594,-0.8393413176423781,-0.07724156778451961,279.8867158293349,-0.22186462393684284,,
0.4521549000637606,,wingate,,,2.5613013798228104,-0.25036177115084424,276.74303098794525,-0.7110487906194428,-0.027230581396741203,281.27802853830445,-0.07860450137855722,,
0.47318500000983477,,wingate,,,2.5613013798228104,-0.20016102119843518,278.15055357085373,-0.5713656538370452,0.026327835097548616,282.7495479303605,0.07639620088297999,,
0.4944059000117704,,wingate,,,2.5613013798228104,-0.14800617711165645,279.5929603306779,-0.4246789817302076,0.0816466840197216,284.25189712564975,0.23817524281939867,,
0.5156075999839231,,wingate,,,2.5613013798228104,-0.094494015271074,281.0546749948333,-0.272552274640122,0.13808914829924843,285.76878483050064,0.40497576339042435,,
0.5358828000025824,,wingate,,,2.5613013798228104,-0.04209269306316799,282.4704888646384,-0.12202097412195671,0.19307220442022424,287.2329030955231,0.5691262754312716,,
0.5565564000280574,,wingate,,,2.5613013798228104,0.012480996290383593,283.93077913936713,0.03636774908017011,0.2500517819098174,288.7379104397207,0.7409492395230244,,
0.5768851999891922,,wingate,,,2.5613013798228104,0.06718364571219208,285.3818263099753,0.19676351564764755,0.30689330515934843,290.2284227314871,0.9140754601506584,,
0.5971831999486312,,wingate,,,2.5613013798228104,0.12274166157721883,286.8443492211513,0.36132082282409433,0.3643589269712949,291.7258573786752,1.090834921967038,,
0.6175495999632403,,wingate,,,2.5613013798228104,0.17932239802102293,288.32377505954366,0.5306029829674886,0.4226210778768699,293.23575854301833,1.2718115833241617,,
0.6382016000570729,,wingate,,,2.5613013798228104,0.2374703992705965,289.835150442926,0.706342324969685,0.4822337884795516,294.7733579751156,1.4588161384297527,,
0.6587128000101075,,wingate,,,2.5613013798228104,0.29589542808594493,291.34599351567715,0.8847121645709402,0.5418715370609231,296.3055580161358,1.647748143432444,,
0.6792272999882698,,wingate,,,2.5613013798228104,0.3549004194732083,292.8653115595503,1.0666676919190465,0.6018460828488862,297.84154101482505,1.839608476927507,,
0.6996919000521302,,wingate,,,2.5613013798228104,0.4142275236733344,294.3875951352197,1.251448989694575,0.6618962061728866,299.37575354757604,2.03357975369635,,
0.7203179000644013,,wingate,,,2.5613013798228104,0.47438850884115247,295.92707197520036,1.4406999837113308,0.7225379218026179,300.9224970422923,2.2313618120009155,,
0.7406671999488026,,wingate,,,2.5613013798228104,0.5340141995904409,297.4498499218873,1.6301262952707052,0.7823932163492285,302.4477594601163,2.4284554544821524,,
0.7609050000319257,,wingate,,,2.5613013798228104,0.5934787731770619,298.96668461579026,1.8208856749327436,0.8418446699716226,303.9624468917861,2.6260717763448147,,
0.7814029000001028,,wingate,,,2.5613013798228104,0.6537734731322633,300.5039255139613,2.0161931661411585,0.9018806413817524,305.49282055387346,2.8275140195087944,,
0.8017424000427127,,wingate,,,2.5613013798228104,0.7135692272015972,302.02882665677913,2.2117661234010058,0.9611759492860968,307.00624611150414,3.0283411668333806,,
0.8222488999599591,,wingate,,,2.5613013798228104,0.7737234952593842,303.56434854018886,2.4104117968443752,1.020580718336105,308.5255082061659,3.2314179199583326,,
0.8428156999871135,,wingate,,,2.5613013798228104,0.8338178923741485,305.1010045622781,2.610775577248814,1.0796776652856126,310.0411420989362,3.4353274461350187,,
0.8633430000627413,,wingate,,,2.5613013798228104,0.8934596635672242,306.62982856297754,2.811538560918611,1.13808018091824,311.5442972288348,3.6387092938161234,,
0.8842199000064284,,wingate,,,2.5613013798228104,0.953668612394677,308.178288700759,3.016158930211047,1.1967811671666222,313.06187188069,3.8450289829016997,,
0.9047318999655545,,wingate,,,2.5613013798228104,1.0122834353776669,309.6918559424292,3.217263327972363,1.2536737298629101,314.5404299048297,4.046836843026509,,
0.9256079000188038,,wingate,,,2.5613013798228104,1.0712830760653205,311.22282977467705,3.4216090419683702,1.31067868832699,316.03106165139604,4.250898170075879,,
0.9460920999990776,,wingate,,,2.5613013798228104,1.1284373983079696,312.71446392138614,3.621430322770754,1.3656418219248687,317.4785257403161,4.449445144601595,,
0.9670306000625715,,wingate,,,2.5613013798228104,1.185998693179889,314.22666799419727,3.824564102505289,1.4207278689738623,318.9409353059928,4.650245239136724,,
0.9876461999956518,,wingate,,,2.5613013798228104,1.2417287247920807,315.70191201013927,4.023079674216749,1.4737922872437712,320.3626073736792,4.845435231042919,,
1.0082430000184104,,wingate,,,2.5613013798228104,1.2963750224408603,317.1607757301778,4.219537198276285,1.5255536327080208,321.7634992105679,5.0375451352239775,,
1.0293657999718562,,wingate,,,2.5613013798228104,1.3512499820669044,318.6399027905544,4.418659698066196,1.577244729332562,323.17861045831876,5.231140538001867,,
1.050205699983053,,wingate,,,2.5613013798228104,1.4041346834435056,320.0808441876635,4.612359440184722,1.6267703484552911,324.5519304079838,5.418326084542335,,
1.071230600005947,,wingate,,,2.5613013798228104,1.4561354672515663,321.51475668032987,4.804601632481015,1.6751686487996178,325.9131911009933,5.602929639603259,,
1.0926918999757618,,wingate,,,2.5613013798228104,1.5077150415030396,322.95633581220716,4.997096890587831,1.7228565328063843,327.27610031117496,5.786528538046539,,
1.1132438000058755,,wingate,,,2.5613013798228104,1.5556007013133422,324.314525198169,5.17748946595201,1.7668189496117748,328.5547579284995,5.9573690245449065,,
1.1337918000062928,,wingate,,,2.5613013798228104,1.6019216388839284,325.64938431929926,5.3536037439369695,1.8090318212456395,329.8060705096936,6.1229335336716195,,
1.154304699972272,,wingate,,,2.5613013798228104,1.6465333134288673,326.9576693867612,5.524802336039863,1.8493643372309425,331.0270126480851,6.282617315756565,,
1.175385499955155,,wingate,,,2.5613013798228104,1.6906039780297082,328.2755624169317,5.695542990075694,1.888859546127215,332.2511322452533,6.440518449588774,,
1.1964383999584243,,wingate,,,2.5613013798228104,1.7327411945622284,329.56345412284975,5.8604024359890285,1.9262556151531978,333.44141092156605,6.591559039698252,,
1.2175724999979138,,wingate,,,2.5613013798228104,1.7730825901321012,330.8267107222313,6.01982998812354,1.9616732351126553,334.6027849210946,6.736137005087956,,
1.2383721000514925,,wingate,,,2.5613013798228104,1.8107986937573604,332.03970135133505,6.17042219870723,1.9943913873418633,335.7118027857228,6.871185826798361,,
1.2586586000397801,,wingate,,,2.5613013798228104,1.8456243362580467,333.1927750415059,6.310933114283374,2.024205143318579,336.7600214597315,6.9956769503443805,,
1.2797012999653816,,wingate,,,2.5613013798228104,1.8796376851233112,334.3562416615413,6.449681552208611,2.0528860324717804,337.8112458437195,7.116945445713288,,
1.300352600053884,,wingate,,,2.5613013798228104,1.9108786104956526,335.464972656708,6.578622607206542,2.0787691023362664,338.8064576610227,7.2279081685203375,,
1.3208208000287414,,wingate,,,2.5613013798228104,1.939691057489345,336.53021246210017,6.6990206564995525,2.102159646523038,339.75602932634945,7.329722979641234,,
1.3420170999597758,,wingate,,,2.5613013798228104,1.9672214316927008,337.5970033589078,6.815638128409908,2.1239675917592136,340.6998386912523,7.426334507775735,,
1.363251999951899,,wingate,,,2.5613013798228104,1.9923996129557695,338.62762499046454,6.923943685975909,2.1433132249815947,341.6041109622493,7.51386565631734,,
1.3836676999926567,,wingate,,,2.5613013798228104,2.014298734961942,339.58162466364934,7.019767940328578,2.1595200535604016,342.43377749277386,7.589069528128572,,
1.40417500003241,,wingate,,,2.5613013798228104,2.033978559200676,340.502488983569,7.107573428368806,2.173408754196764,343.22706450972305,7.655571758636582,,
1.424568200018257,,wingate,,,2.5613013798228104,2.051214200431052,341.38024146697535,7.186279250178416,2.1848218937403647,343.9753910209015,7.71255201166778,,
1.4449468000093475,,wingate,,,2.5613013798228104,2.0660858390640136,342.21886660311014,7.256162554605185,2.1938203129184233,344.6822283145978,7.760230817661985,,
1.4650283999508247,,wingate,,,2.5613013798228104,2.0784077635517293,343.00632106933006,7.316233760133773,2.200314426194253,345.3376226091526,7.7980018654514796,,
1.4851541999960318,,wingate,,,2.5613013798228104,2.088422396698671,343.7565276192829,7.367565227086279,2.204453986354067,345.953329403913,7.826601943736492,,
1.5065345000475645,,wingate,,,2.5613013798228104,2.096480115402853,344.5098113489589,7.412198409953534,2.206244604721456,346.5615378770586,7.846730133180968,,
1.5272089999634773,,wingate,,,2.5613013798228104,2.1017294913989777,345.1947259201957,7.44553078501725,2.205418759933003,347.10415319488584,7.856074048664274,,
1.5476878000190482,,wingate,,,2.5613013798228104,2.104455425392665,345.8302880553151,7.468913872942449,2.202123266438411,347.59695758567227,7.855472012752519,,
1.568702399963513,,wingate,,,2.5613013798228104,2.104688670236899,346.43753398645407,7.482857855264085,2.196184046811534,348.0559756120198,7.84463101242668,,
1.589649899979122,,wingate,,,2.5613013798228104,2.102336253447085,346.9968914172545,7.4865625479814035,2.187696545516061,348.4659868586898,7.823519484150547,,
1.6101310000522062,,wingate,,,2.5613013798228104,2.0975444978144844,347.4989826435781,7.480306858863124,2.1769329022888626,348.8206422396341,7.792950441565723,,
1.6315029000397772,,wingate,,,2.5613013798228104,2.0899268215298132,347.97509250535126,7.4633521232484155,2.1631233171374165,349.1415812693563,7.750639671619717,,
1.6524116999935359,,wingate,,,2.5613013798228104,2.0799002663979618,348.39318459257015,7.4364704199645715,2.147088731847008,349.4067018996314,7.699028321585672,,
1.673755700001493,,wingate,,,2.5613013798228104,2.0670578143006835,348.770870207027,7.398565488901284,2.128175015681029,349.627209711567,7.636023534617154,,
1.694027499994263,,wingate,,,2.5613013798228104,2.0524423896566106,349.0833149866519,7.35283399199893,2.1078609829203376,349.7895530637292,7.566647340387145,,
1.7141791000030935,,wingate,,,2.5613013798228104,2.0356029582499264,349.3489261674902,7.2980558010297365,2.0854315648401367,349.9053074749186,7.488609187611198,,
1.734443600056693,,wingate,,,2.5613013798228104,2.016372390727826,349.5705747415218,7.233696851107996,2.06066377838629,349.9757358432775,7.401159545040799,,
1.755499399965629,,wingate,,,2.5613013798228104,1.9939884342149452,349.75233655499284,7.15711430189007,2.03262641487156,349.9999954378691,7.300965521072387,,
1.7759813000448048,,wingate,,,2.5613013798228104,1.9698994814309865,349.88154002776196,7.073262715521441,2.0031445339543796,349.97574346626243,7.1945713638475555,,
1.7963549999985844,,wingate,,,2.5613013798228104,1.9437150573019135,349.9633512089536,6.98087496365938,1.971709253004027,349.9048276680608,7.080232230737072,,
1.8171431999653578,,wingate,,,2.5613013798228104,1.9147571158400845,349.99873681608875,6.877567520657781,1.9375192117738036,349.7844337016352,6.955064942462274,,
1.8375106999883428,,wingate,,,2.5613013798228104,1.884235721224819,349.98625941011784,6.767697221389265,1.9020029352098986,349.6195199543017,6.824354027134915,,
1.858801000053063,,wingate,,,2.5613013798228104,1.8501177801777058,349.92334916489824,6.643959752511889,1.862812667446987,349.39764938111614,6.679498476003856,,
1.8792531000217423,,wingate,,,2.5613013798228104,1.8152652156523854,349.8149685246727,6.516781626992968,1.8232386067571027,349.13706324934554,6.532721690276449,,
1.8997456999495625,,wingate,,,2.5613013798228104,1.7783620487350147,349.65935791007144,6.3814597022247055,1.7817613600986724,348.82958899192965,6.378485114709163,,
1.9201634000055492,,wingate,,,2.5613013798228104,1.7396812648214526,349.45765032460105,6.239056701617974,1.7386867458993287,348.47734853407314,6.217998183240469,,
1.941638799966313,,wingate,,,2.5613013798228104,1.6970078958716093,349.1954360090888,6.081449650946372,1.6915761615210556,348.0577939904681,6.042235013186833,,
1.9621075000613928,,wingate,,,2.5613013798228104,1.654511414729719,348.8980144444744,5.924107890664972,1.6450339819937936,347.6115136570163,5.868454209478116,,
1.9836379999760538,,wingate,,,2.5613013798228104,1.607965213702633,348.5354277918884,5.751462234326757,1.5944326580007468,347.09365525166544,5.6794666002361796,,
2.003881399985403,,wingate,,,2.5613013798228104,1.5625532632091077,348.1483352112257,5.582822840884008,1.5454022010583048,346.5619398480139,5.496384244128462,,
2.0245609000558034,,wingate,,,2.5613013798228104,1.5145894911934188,347.7070482507173,5.404594650997182,1.4939423967097838,345.97441861153834,5.304354415658043,,
2.045151900034398,,wingate,,,2.5613013798228104,1.465338233298794,347.2220833718894,5.221555680684276,1.4414176858820251,345.34551388657235,5.108558357764691,,
2.066334699979052,,wingate,,,2.5613013798228104,1.4131996312531447,346.6761540439176,5.027848454579247,1.3861332006506775,344.65336946759817,4.902777543664202,,
